Company,TypeName,Inches,Ram,OpSys,Weight,Price,HasIpsPanel,HasTouchScreen,ResWidth,ResHeight,ResCategory,Ppi,Ssd,Hdd,Flash,Hybrid,CpuCategory,CpuSpeedGhz,GpuCategory
MSI,Gaming,15.6,8,Windows 10,2.2,59669,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i5,2.5,Nvidia High-End
Dell,Notebook,15.6,4,Windows 10,2.18,36496,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i5,2.5,AMD Low-End
HP,Ultrabook,15.6,8,Windows 10,1.84,69104,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.5,AMD Mid-End
HP,Ultrabook,13.3,8,Windows 10,1.39,61219,0,1,3200,1800,Ultra,276.05,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Toshiba,Notebook,15.6,16,Windows 10,2.4,105228,1,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.6,Nvidia Low-End
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,97236,1,1,1920,1080,Mid,165.63,512,0,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Notebook,15.6,4,Windows 10,1.95,38889,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.3,Intel Low-End
Lenovo,Ultrabook,12.5,8,Windows 10,1.36,87912,1,0,1920,1080,Mid,176.23,256,0,0,0,Intel Core i7,2.7,Intel Low-End
HP,Notebook,15.6,8,Windows 10,2.31,62071,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Dell,Notebook,15.6,4,Windows 10,2.18,37725,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i5,2.5,Intel Low-End
HP,Notebook,14.0,4,Windows 10,1.95,61219,0,0,1366,768,Low,111.94,0,500,0,0,Intel Core i5,2.3,Intel Low-End
Lenovo,Notebook,15.6,4,Windows 10,2.2,16464,0,0,1366,768,Low,100.45,0,1000,0,0,Other Intel,1.1,Intel Low-End
HP,Ultrabook,12.5,4,Windows 10,1.26,84129,0,0,1920,1080,Mid,176.23,0,500,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,15.6,4,No OS,1.86,15393,0,0,1366,768,Low,100.45,0,1000,0,0,Other Intel,1.6,Intel Low-End
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,95851,1,1,3200,1800,Ultra,276.05,1000,0,0,0,Intel Core i7,2.2,Intel High-End
Toshiba,Notebook,14.0,4,Windows 10,1.47,58874,1,0,1920,1080,Mid,157.35,128,0,0,0,Intel Core i5,2.3,Intel Low-End
HP,Netbook,12.5,8,Windows 10,1.26,88924,0,0,1920,1080,Mid,176.23,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Dell,Notebook,15.6,4,Windows 10,2.18,29762,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i3,2.0,Intel Low-End
MSI,Gaming,15.6,8,Windows 10,2.2,63883,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,Ultrabook,14.0,8,Windows 10,1.36,87326,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Gaming,17.3,16,Windows 10,4.36,146946,0,0,2560,1440,High,169.78,512,1000,0,0,Intel Core i7,2.7,Nvidia High-End
HP,Gaming,17.3,8,Windows 10,2.75,74539,1,0,1920,1080,Mid,127.34,128,1000,0,0,Intel Core i5,2.3,Nvidia Mid-End
Asus,Notebook,17.3,4,Windows 10,2.8,28238,0,0,1600,900,Mid,106.11,0,1000,0,0,Other Intel,1.6,Nvidia Low-End
Acer,Notebook,15.6,4,Windows 10,2.23,32980,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.5,Intel Low-End
Toshiba,Notebook,15.6,8,Windows 10,2.2,59620,0,0,1366,768,Low,100.45,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Lenovo,2 in 1 Convertible,11.3,8,Windows 10,1.1,69211,1,1,1920,1080,Mid,194.95,256,0,0,0,Other Intel,1.2,Intel Low-End
Lenovo,Gaming,15.6,16,Windows 10,2.5,53227,1,0,1920,1080,Mid,141.21,512,1000,0,0,AMD FX,2.1,AMD High-End
Dell,Ultrabook,12.5,8,Windows 10,1.36,78439,0,1,1920,1080,Mid,176.23,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,Notebook,15.6,8,No OS,2.2,36497,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.7,Nvidia Low-End
Dell,Notebook,17.3,4,Windows 10,2.36,35112,0,0,1600,900,Mid,106.11,0,1000,0,0,Intel Core i3,2.0,AMD Mid-End
Acer,Notebook,14.0,4,Chrome OS,1.68,18595,0,0,1366,768,Low,111.94,0,0,32,0,Other Intel,1.6,Intel Low-End
HP,Workstation,15.6,8,Windows 10,2.0,119827,1,0,1920,1080,Mid,141.21,8,0,0,0,Intel Core i7,2.7,Nvidia Quadro
Dell,Ultrabook,14.0,8,Windows 10,1.36,94572,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i7,2.8,Intel Low-End
Toshiba,Notebook,13.3,8,Windows 7,1.2,77789,0,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Asus,2 in 1 Convertible,12.5,8,Chrome OS,1.2,61752,0,0,1920,1080,Mid,176.23,0,0,64,0,Other Intel,1.2,Intel Low-End
Lenovo,Ultrabook,14.0,8,Windows 10,1.7,79333,1,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i7,2.6,Intel Low-End
Dell,Gaming,17.3,16,Windows 10,4.36,168045,1,0,3840,2160,Ultra,254.67,512,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,101179,0,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,1.2,Intel Low-End
HP,2 in 1 Convertible,11.6,4,Windows 10,1.45,41292,0,1,1366,768,Low,135.09,256,0,0,0,Other Intel,1.1,Intel Low-End
Dell,Ultrabook,13.3,8,Windows 10,1.3,67559,0,0,3200,1800,Ultra,276.05,256,0,0,0,Intel Core i7,2.5,Intel Low-End
Acer,2 in 1 Convertible,11.6,4,Chrome OS,1.25,20726,1,1,1366,768,Low,135.09,0,0,32,0,Other Intel,1.6,Intel Low-End
Toshiba,Notebook,13.3,8,Windows 10,1.2,81785,0,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.4,Intel Low-End
Lenovo,Ultrabook,12.5,8,Windows 10,1.36,93773,1,0,1920,1080,Mid,176.23,256,0,0,0,Intel Core i5,2.6,Intel Low-End
Acer,Notebook,15.6,12,Windows 10,2.4,53760,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i5,2.5,Nvidia Mid-End
Toshiba,Ultrabook,12.5,8,Windows 10,1.1,95371,0,1,1920,1080,Mid,176.23,512,0,0,0,Intel Core i7,2.7,Intel Low-End
HP,Notebook,15.6,8,Windows 10,2.04,45102,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i5,2.5,Nvidia Mid-End
Dell,Notebook,15.6,4,Linux,2.25,24808,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i3,2.0,AMD Low-End
Dell,Notebook,15.6,4,Windows 10,1.9,43956,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.5,Intel Low-End
HP,Notebook,15.6,4,Windows 10,2.04,36497,0,0,1920,1080,Mid,141.21,0,500,0,0,Intel Core i3,2.4,Intel Low-End
Dell,Gaming,17.3,32,Windows 10,4.42,167779,1,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Lenovo,Notebook,15.6,6,Windows 10,2.4,37030,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.5,Nvidia Low-End
Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,101179,0,1,3200,1800,Ultra,276.05,512,0,0,0,Intel Core i7,1.3,Intel Low-End
Dell,Ultrabook,14.0,8,Windows 10,1.5,104588,0,1,2560,1440,High,209.8,256,0,0,0,Intel Core i7,2.6,Intel Low-End
Dell,Gaming,17.3,32,Windows 10,4.42,149184,0,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Toshiba,Notebook,14.0,8,Windows 10,1.95,62870,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Asus,Gaming,17.3,16,Windows 10,2.73,109219,0,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
HP,Notebook,15.6,8,Windows 10,2.04,52161,1,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i5,2.7,Nvidia Mid-End
Lenovo,Notebook,14.0,4,Windows 7,1.7,53387,0,0,1366,768,Low,111.94,0,0,0,508,Intel Core i5,2.3,Intel Low-End
Asus,2 in 1 Convertible,15.6,16,Windows 10,2.3,95851,0,1,3840,2160,Ultra,282.42,512,2000,0,0,Intel Core i7,2.7,Nvidia Mid-End
HP,Notebook,15.6,6,Windows 10,2.04,30849,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i7,2.7,Intel Low-End
Asus,Gaming,17.3,16,Windows 10,2.99,93187,0,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,2 in 1 Convertible,15.6,12,Windows 10,2.19,69211,1,1,1920,1080,Mid,141.21,512,0,0,0,Intel Core i7,2.7,Intel Low-End
Toshiba,Notebook,13.3,4,Windows 7,1.2,63670,0,0,1920,1080,Mid,165.63,128,0,0,0,Intel Core i5,2.3,Intel Low-End
Lenovo,Notebook,15.6,6,Windows 10,2.2,29251,0,0,1920,1080,Mid,141.21,256,0,0,0,AMD A12,3.6,AMD Mid-End
Fujitsu,Notebook,15.6,4,Windows 10,2.3,34579,0,0,1366,768,Low,100.45,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Toshiba,Notebook,14.0,4,Windows 10,1.75,48751,0,0,1366,768,Low,111.94,0,500,0,0,Intel Core i5,2.3,Intel Low-End
Dell,Notebook,15.6,4,Windows 10,2.25,31915,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.5,AMD Low-End
HP,Notebook,15.6,8,Windows 10,2.04,42944,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,Gaming,15.6,8,Windows 10,2.5,63350,1,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,Notebook,15.6,8,Windows 10,2.36,39907,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i7,2.7,AMD Mid-End
Dell,Notebook,14.0,8,Windows 10,1.6,59620,0,0,1920,1080,Mid,157.35,128,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,Netbook,12.5,8,Windows 10,0.97,101658,0,0,1920,1080,Mid,176.23,512,0,0,0,Other Intel,1.2,Intel Low-End
HP,Notebook,15.6,4,Windows 10,2.1,26587,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i3,2.0,AMD Mid-End
Lenovo,Notebook,15.6,4,No OS,1.9,14419,0,0,1366,768,Low,100.45,128,0,0,0,Other Intel,1.1,Intel Low-End
Lenovo,Notebook,15.6,8,Windows 10,2.3,71875,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.68,47366,0,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Asus,Notebook,13.3,8,Windows 10,1.4,61272,0,0,3200,1800,Ultra,276.05,256,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,Ultrabook,13.3,8,Windows 10,1.11,71875,1,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Acer,Notebook,15.6,4,Windows 10,2.4,20246,0,0,1366,768,Low,100.45,0,500,0,0,Other Intel,1.1,Intel Low-End
Asus,Gaming,15.6,16,Windows 10,2.5,95851,0,0,1920,1080,Mid,141.21,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
HP,Ultrabook,14.0,8,Windows 10,1.48,111302,0,0,1920,1080,Mid,157.35,512,0,0,0,Intel Core i7,2.7,Intel Low-End
Acer,Gaming,15.6,8,Windows 10,2.7,67133,1,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
HP,Notebook,13.3,8,Windows 10,1.34,63350,1,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Notebook,15.6,4,Windows 10,2.18,29144,0,0,1366,768,Low,100.45,128,0,0,0,Intel Core i3,2.4,Intel Low-End
HP,Notebook,14.0,4,Windows 10,1.64,41505,0,0,1366,768,Low,111.94,0,500,0,0,Intel Core i5,2.5,Intel Low-End
Toshiba,Notebook,13.3,4,Windows 10,1.2,63670,0,0,1920,1080,Mid,165.63,128,0,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,14.0,4,Windows 10,1.48,58607,0,0,1366,768,Low,111.94,256,0,0,0,Intel Core i5,2.4,Intel Low-End
HP,Notebook,14.0,4,Windows 10,1.95,64202,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,Ultrabook,14.0,8,Windows 7,1.43,77203,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i7,2.6,Intel Low-End
HP,Notebook,14.0,8,Windows 10,1.64,55905,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.5,Nvidia Mid-End
HP,Notebook,14.0,4,Windows 10,1.64,36444,0,0,1366,768,Low,111.94,0,500,0,0,Intel Core i3,2.4,Intel Low-End
Dell,Gaming,15.6,8,Windows 10,2.65,50563,0,0,1920,1080,Mid,141.21,0,0,0,1000,Intel Core i5,2.5,Nvidia High-End
HP,Ultrabook,12.5,4,Windows 10,1.26,81998,0,0,1920,1080,Mid,176.23,0,500,0,0,Intel Core i5,2.5,Intel Low-End
HP,Notebook,14.0,4,Windows 10,1.48,84715,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,Ultrabook,14.0,8,Windows 10,1.54,100551,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i7,2.5,Intel Low-End
HP,Notebook,13.3,4,Windows 10,1.49,42624,0,0,1366,768,Low,117.83,0,500,0,0,Intel Core i3,2.4,Intel Low-End
Toshiba,Notebook,13.3,8,Windows 10,1.5,64469,0,0,1366,768,Low,117.83,256,0,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,15.6,4,Windows 10,2.04,41025,0,0,1366,768,Low,100.45,256,0,0,0,Intel Core i3,2.4,Intel Low-End
Lenovo,Notebook,17.3,16,Windows 7,2.4,158135,1,0,3840,2160,Ultra,254.67,512,0,0,0,Intel Core i7,2.7,Nvidia Quadro
Toshiba,Notebook,14.0,8,Windows 10,1.47,79387,1,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,14.0,8,Windows 10,1.43,118761,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i7,2.5,Intel Low-End
Dell,2 in 1 Convertible,15.6,4,Windows 10,2.08,42410,1,1,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i3,2.3,Intel Low-End
Toshiba,Ultrabook,13.3,8,Windows 10,1.2,84715,0,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,13.3,8,Windows 10,1.11,61219,1,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,Notebook,14.0,8,Windows 10,1.64,63160,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i7,2.7,Nvidia Mid-End
Dell,Notebook,15.6,8,Windows 10,2.09,55754,0,0,1920,1080,Mid,141.21,0,500,0,0,Intel Core i5,2.4,Intel Low-End
HP,Ultrabook,12.5,4,Windows 10,1.26,83064,0,0,1366,768,Low,125.37,256,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,Notebook,14.0,4,Windows 10,2.31,63350,0,0,1366,768,Low,111.94,0,500,0,0,Intel Core i5,2.5,Intel Low-End
HP,Notebook,14.0,4,Windows 10,1.95,56477,0,0,1366,768,Low,111.94,0,500,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Ultrabook,13.3,8,Windows 10,1.29,86527,0,1,3200,1800,Ultra,276.05,256,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,Notebook,17.3,8,Windows 10,2.63,57542,0,0,1920,1080,Mid,127.34,256,0,0,0,Intel Core i5,2.5,Nvidia Mid-End
HP,Notebook,14.0,4,Windows 10,1.64,51841,0,0,1366,768,Low,111.94,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Acer,Notebook,15.6,6,Windows 10,2.1,21792,0,0,1366,768,Low,100.45,0,1000,0,0,AMD A9,3.0,AMD Low-End
MSI,Gaming,17.3,8,Windows 10,2.7,63499,0,0,1920,1080,Mid,127.34,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
HP,Notebook,14.0,8,Windows 7,1.95,63670,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,15.6,8,Windows 10,1.84,65481,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.5,Intel Low-End
HP,Ultrabook,12.5,8,Windows 10,1.26,71875,0,0,1920,1080,Mid,176.23,256,0,0,0,Intel Core i7,2.5,Intel Low-End
HP,Notebook,15.6,4,Windows 10,2.04,39534,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.5,Intel Low-End
Toshiba,Ultrabook,14.0,8,Windows 10,1.47,91908,1,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i7,2.6,Intel Low-End
Dell,Notebook,15.6,8,Windows 7,2.09,56634,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.4,Intel Low-End
HP,Notebook,14.0,8,Windows 10,1.64,53840,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,1.8,45128,1,1,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.5,Intel Low-End
Vero,Notebook,14.0,2,Windows 10,1.45,11231,0,0,1366,768,Low,111.94,0,0,32,0,Other Intel,1.44,Intel Low-End
Toshiba,Notebook,15.6,16,Windows 10,2.4,75924,1,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.5,Nvidia Low-End
Lenovo,Notebook,15.6,8,Windows 10,2.3,55923,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,14.0,4,Windows 10,1.54,53280,0,0,1920,1080,Mid,157.35,0,500,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,15.6,8,Windows 10,1.84,112066,0,0,1920,1080,Mid,141.21,256,500,0,0,Intel Core i5,2.4,Intel Low-End
HP,Notebook,14.0,8,Windows 7,1.43,78268,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.3,Intel Low-End
MSI,Gaming,17.3,16,Windows 10,3.78,82352,1,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.7,Nvidia High-End
Lenovo,Gaming,17.3,16,Windows 10,4.6,122011,1,0,1920,1080,Mid,127.34,128,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Asus,Netbook,11.6,4,Chrome OS,1.2,15339,0,0,1366,768,Low,135.09,0,0,16,0,Other Intel,1.6,Intel Low-End
Lenovo,Notebook,14.0,16,Windows 7,1.1,139594,1,0,2560,1440,High,209.8,256,0,0,0,Intel Core i7,2.6,Intel Low-End
HP,Notebook,15.6,8,Windows 10,1.91,52161,1,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.7,Nvidia Mid-End
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.3,58288,1,1,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.7,Intel Low-End
HP,Notebook,15.6,4,Windows 10,2.04,52161,0,0,1366,768,Low,100.45,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Ultrabook,13.3,16,Windows 10,1.2,120093,0,1,3200,1800,Ultra,276.05,1000,0,0,0,Intel Core i7,2.7,Intel Low-End
HP,Notebook,15.6,4,Windows 10,2.31,37570,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i3,2.3,Intel Low-End
HP,Notebook,15.6,4,No OS,1.96,26587,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.5,Intel Low-End
Acer,Notebook,15.6,8,Windows 10,2.4,23923,0,0,1366,768,Low,100.45,0,1000,0,0,AMD A8,2.2,AMD Low-End
Dell,2 in 1 Convertible,13.3,12,Windows 10,1.6,69211,1,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i7,2.7,Intel Low-End
MSI,Gaming,15.6,16,Windows 10,2.94,96916,0,0,1920,1080,Mid,141.21,256,1000,0,0,Intel Core i7,2.6,Nvidia High-End
HP,Notebook,15.6,8,Windows 10,2.04,57010,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Asus,Gaming,17.3,16,No OS,4.0,53173,1,0,1920,1080,Mid,127.34,0,1000,0,0,Intel Core i7,2.6,Nvidia Mid-End
Dell,Notebook,15.6,4,Windows 10,2.25,29784,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i5,2.5,Intel Low-End
Dell,Notebook,15.6,16,Windows 10,2.32,52747,0,0,1920,1080,Mid,141.21,0,2000,0,0,Intel Core i7,2.7,AMD Mid-End
MSI,Gaming,15.6,16,Windows 10,1.8,102777,0,0,1920,1080,Mid,141.21,256,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Dell,Ultrabook,13.3,8,Windows 10,1.29,77682,0,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Asus,Gaming,17.3,64,Windows 10,3.58,211788,1,0,1920,1080,Mid,127.34,1000,0,0,0,Intel Core i7,2.7,Nvidia High-End
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.62,42518,0,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i7,2.5,Intel Low-End
Dell,Gaming,15.6,16,Windows 10,3.21,70809,0,0,3840,2160,Ultra,282.42,256,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Apple,Ultrabook,12.0,8,macOS X,0.92,69264,1,0,2304,1440,High,226.42,0,0,256,0,Other Intel,1.1,Intel Low-End
Dell,Notebook,15.6,4,Windows 10,2.06,25680,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i3,2.3,Intel Low-End
HP,Notebook,15.6,4,Windows 10,2.31,63883,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.3,Intel Low-End
HP,Ultrabook,12.5,8,Windows 7,1.26,63883,0,0,1920,1080,Mid,176.23,256,0,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,13.3,8,Windows 10,1.49,58075,0,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Lenovo,Ultrabook,12.5,8,Windows 10,1.3,91295,1,1,1920,1080,Mid,176.23,256,0,0,0,Intel Core i7,2.5,Intel Low-End
Lenovo,Notebook,17.3,8,Windows 10,3.0,35112,0,0,1600,900,Mid,106.11,0,1000,0,0,Intel Core i5,2.3,AMD Low-End
Lenovo,Notebook,15.6,4,Windows 10,2.3,52055,1,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i5,2.3,Nvidia Mid-End
MSI,Gaming,17.3,16,Windows 10,3.78,133147,0,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Lenovo,Notebook,15.6,4,Windows 10,2.1,28771,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,15.6,4,Windows 7,2.31,50083,0,0,1920,1080,Mid,141.21,0,500,0,0,Intel Core i5,2.3,Intel Low-End
Lenovo,Ultrabook,12.5,8,Windows 10,0.99,74539,1,1,2560,1440,High,234.98,512,0,0,0,Other Intel,1.2,Intel Low-End
Lenovo,Gaming,17.3,32,Windows 10,4.6,172627,1,0,1920,1080,Mid,127.34,512,0,0,1000,Intel Core i7,2.7,Nvidia High-End
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,34433,1,1,1920,1200,High,224.17,0,0,64,0,Other Intel,1.44,Intel Low-End
HP,Ultrabook,13.3,16,Windows 10,1.3,109171,1,0,3840,2160,Ultra,331.26,512,0,0,0,Intel Core i7,2.7,Intel Low-End
Dell,Notebook,15.6,8,Windows 10,2.18,39960,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,Notebook,14.0,4,Windows 7,1.54,54931,0,0,1920,1080,Mid,157.35,0,500,0,0,Intel Core i5,2.3,Intel Low-End
HP,Workstation,15.6,8,Windows 7,1.9,79654,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.5,AMD Firepro
Lenovo,Notebook,14.0,8,Windows 7,1.7,63883,0,0,1920,1080,Mid,157.35,180,0,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,13.3,4,Chrome OS,1.29,32767,0,0,3200,1800,Ultra,276.05,0,0,32,0,Other Intel,1.5,Intel Low-End
Acer,Notebook,15.6,4,Windows 10,2.4,20619,0,0,1366,768,Low,100.45,0,500,0,0,AMD A8,2.2,AMD Low-End
Dell,Notebook,15.6,4,Linux,2.2,20965,0,0,1366,768,Low,100.45,0,500,0,0,Other Intel,1.6,Intel Low-End
HP,Notebook,15.6,4,No OS,1.86,18434,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i3,2.0,Intel Low-End
Asus,Gaming,17.3,8,Windows 10,2.7,85195,1,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,Ultrabook,13.3,4,Windows 10,1.4,43602,1,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,1.6,AMD Mid-End
HP,Netbook,12.5,4,Windows 7,2.4,85195,0,0,1366,768,Low,125.37,128,0,0,0,Intel Core i5,2.3,Intel Low-End
Acer,Notebook,15.6,8,Windows 10,2.4,42571,0,0,1920,1080,Mid,141.21,256,1000,0,0,Intel Core i5,2.5,Nvidia Mid-End
Dell,Notebook,15.6,8,Windows 10,2.36,34035,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i5,2.5,AMD Mid-End
MSI,Gaming,17.3,8,Windows 10,2.6,85195,0,0,1920,1080,Mid,127.34,256,0,0,0,Intel Core i7,2.6,Nvidia Mid-End
HP,Notebook,15.6,4,Windows 10,1.96,26640,0,0,1366,768,Low,100.45,0,1000,0,0,Other Intel,1.6,Intel Low-End
Asus,Gaming,17.3,16,Windows 10,4.3,122491,1,0,1920,1080,Mid,127.34,128,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Dell,Ultrabook,12.5,4,Windows 7,1.5,60481,0,0,1366,768,Low,125.37,0,500,0,0,Intel Core i3,2.3,Intel Low-End
Dell,Ultrabook,12.5,4,Windows 7,1.5,62176,0,0,1366,768,Low,125.37,128,0,0,0,Intel Core i3,2.3,Intel Low-End
Acer,Notebook,15.6,4,Chrome OS,2.2,11136,0,0,1366,768,Low,100.45,16,0,0,0,Other Intel,1.5,Intel Low-End
HP,Workstation,17.3,8,Windows 7,3.0,154459,1,0,1920,1080,Mid,127.34,0,1000,0,0,Intel Core i7,2.6,AMD Firepro
